date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue,month,year,type
2018-03-19,15,1,15,132,2018-03,72.01999999999998,3,2018,train
2018-03-20,0,0,0,0,2018-03,0.0,3,2018,train
2018-03-21,0,0,0,0,2018-03,0.0,3,2018,train
2018-03-22,0,0,0,0,2018-03,0.0,3,2018,train
2018-03-23,0,0,0,0,2018-03,0.0,3,2018,train
2018-03-24,0,0,0,0,2018-03,0.0,3,2018,train
2018-03-25,0,0,0,0,2018-03,0.0,3,2018,train
2018-03-26,0,0,0,0,2018-03,0.0,3,2018,train
2018-03-27,0,0,0,0,2018-03,0.0,3,2018,train
2018-03-28,0,0,0,0,2018-03,0.0,3,2018,train
2018-03-29,0,0,0,0,2018-03,0.0,3,2018,train
2018-03-30,0,0,0,0,2018-03,0.0,3,2018,train
2018-03-31,0,0,0,0,2018-03,0.0,3,2018,train
2018-04-01,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-02,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-03,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-04,55,5,11,660,2018-04,55.65000000000001,4,2018,train
2018-04-05,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-06,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-07,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-08,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-09,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-10,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-11,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-12,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-13,21,1,21,319,2018-04,26.86,4,2018,train
2018-04-14,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-15,50,5,16,576,2018-04,107.00999999999999,4,2018,train
2018-04-16,3,2,2,35,2018-04,3.59,4,2018,train
2018-04-17,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-18,4,4,1,3,2018-04,3472.36,4,2018,train
2018-04-19,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-20,9,1,9,105,2018-04,51.050000000000004,4,2018,train
2018-04-21,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-22,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-23,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-24,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-25,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-26,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-27,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-28,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-29,0,0,0,0,2018-04,0.0,4,2018,train
2018-04-30,0,0,0,0,2018-04,0.0,4,2018,train
2018-05-01,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-02,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-03,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-04,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-05,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-06,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-07,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-08,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-09,29,10,8,326,2018-05,29.97,5,2018,train
2018-05-10,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-11,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-12,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-13,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-14,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-15,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-16,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-17,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-18,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-19,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-20,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-21,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-22,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-23,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-24,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-25,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-26,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-27,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-28,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-29,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-30,0,0,0,0,2018-05,0.0,5,2018,train
2018-05-31,0,0,0,0,2018-05,0.0,5,2018,train
2018-06-01,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-02,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-03,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-04,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-05,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-06,5,1,5,45,2018-06,53.4,6,2018,train
2018-06-07,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-08,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-09,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-10,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-11,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-12,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-13,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-14,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-15,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-16,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-17,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-18,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-19,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-20,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-21,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-22,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-23,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-24,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-25,34,1,34,358,2018-06,81.95999999999998,6,2018,train
2018-06-26,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-27,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-28,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-29,0,0,0,0,2018-06,0.0,6,2018,train
2018-06-30,0,0,0,0,2018-06,0.0,6,2018,train
2018-07-01,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-02,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-03,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-04,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-05,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-06,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-07,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-08,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-09,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-10,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-11,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-12,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-13,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-14,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-15,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-16,11,1,11,128,2018-07,18.41,7,2018,train
2018-07-17,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-18,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-19,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-20,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-21,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-22,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-23,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-24,50,1,50,359,2018-07,229.87,7,2018,train
2018-07-25,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-26,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-27,1,1,1,1,2018-07,0.42,7,2018,train
2018-07-28,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-29,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-30,0,0,0,0,2018-07,0.0,7,2018,train
2018-07-31,0,0,0,0,2018-07,0.0,7,2018,train
2018-08-01,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-02,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-03,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-04,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-05,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-06,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-07,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-08,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-09,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-10,26,4,24,284,2018-08,146.70999999999998,8,2018,train
2018-08-11,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-12,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-13,126,2,126,1157,2018-08,564.9300000000001,8,2018,train
2018-08-14,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-15,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-16,1,1,1,2,2018-08,39.95,8,2018,train
2018-08-17,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-18,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-19,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-20,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-21,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-22,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-23,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-24,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-25,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-26,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-27,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-28,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-29,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-30,0,0,0,0,2018-08,0.0,8,2018,train
2018-08-31,0,0,0,0,2018-08,0.0,8,2018,train
2018-09-01,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-02,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-03,10,1,10,148,2018-09,16.259999999999998,9,2018,train
2018-09-04,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-05,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-06,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-07,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-08,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-09,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-10,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-11,10,1,10,103,2018-09,54.3,9,2018,train
2018-09-12,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-13,1,1,1,4,2018-09,75.19,9,2018,train
2018-09-14,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-15,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-16,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-17,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-18,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-19,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-20,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-21,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-22,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-23,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-24,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-25,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-26,13,2,13,140,2018-09,51.75,9,2018,train
2018-09-27,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-28,27,1,27,217,2018-09,105.97,9,2018,train
2018-09-29,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-30,0,0,0,0,2018-09,0.0,9,2018,train
2018-10-01,49,1,49,383,2018-10,201.07999999999998,10,2018,train
2018-10-02,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-03,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-04,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-05,20,1,20,232,2018-10,30.419999999999995,10,2018,train
2018-10-06,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-07,26,1,26,256,2018-10,71.16,10,2018,train
2018-10-08,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-09,20,1,20,211,2018-10,88.83999999999999,10,2018,train
2018-10-10,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-11,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-12,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-13,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-14,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-15,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-16,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-17,1,1,1,3,2018-10,52.46,10,2018,train
2018-10-18,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-19,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-20,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-21,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-22,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-23,4,1,4,42,2018-10,4.28,10,2018,train
2018-10-24,54,2,52,526,2018-10,187.04999999999993,10,2018,train
2018-10-25,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-26,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-27,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-28,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-29,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-30,7,2,6,75,2018-10,60.300000000000004,10,2018,train
2018-10-31,0,0,0,0,2018-10,0.0,10,2018,train
2018-11-01,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-02,1,1,1,3,2018-11,6.75,11,2018,train
2018-11-03,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-04,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-05,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-06,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-07,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-08,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-09,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-10,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-11,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-12,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-13,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-14,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-15,1,1,1,4,2018-11,0.85,11,2018,train
2018-11-16,25,1,25,262,2018-11,91.06,11,2018,train
2018-11-17,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-18,16,1,16,133,2018-11,103.80000000000001,11,2018,train
2018-11-19,1,1,1,2,2018-11,40.0,11,2018,train
2018-11-20,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-21,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-22,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-23,8,1,8,76,2018-11,61.400000000000006,11,2018,train
2018-11-24,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-25,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-26,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-27,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-28,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-29,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-30,0,0,0,0,2018-11,0.0,11,2018,train
2018-12-01,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-02,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-03,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-04,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-05,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-06,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-07,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-08,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-09,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-10,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-11,2,2,1,4,2018-12,9.9,12,2018,train
2018-12-12,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-13,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-14,25,1,25,277,2018-12,37.37,12,2018,train
2018-12-15,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-16,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-17,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-18,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-19,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-20,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-21,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-22,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-23,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-24,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-25,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-26,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-27,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-28,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-29,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-30,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-31,0,0,0,0,2018-12,0.0,12,2018,train
2019-01-01,14,2,13,142,2019-01,97.5,1,2019,train
2019-01-02,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-03,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-04,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-05,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-06,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-07,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-08,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-09,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-10,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-11,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-12,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-13,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-14,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-15,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-16,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-17,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-18,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-19,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-20,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-21,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-22,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-23,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-24,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-25,21,1,21,195,2019-01,51.870000000000005,1,2019,train
2019-01-26,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-27,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-28,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-29,12,1,12,114,2019-01,62.91000000000001,1,2019,train
2019-01-30,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-31,0,0,0,0,2019-01,0.0,1,2019,train
2019-02-01,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-02,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-03,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-04,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-05,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-06,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-07,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-08,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-09,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-10,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-11,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-12,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-13,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-14,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-15,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-16,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-17,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-18,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-19,0,0,0,0,2019-02,0.0,2,2019,train
