date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue,month,year,type
2018-09-19,4,4,1,42,2018-09,11.8,9,2018,train
2018-09-20,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-21,61,2,59,512,2018-09,198.66000000000003,9,2018,train
2018-09-22,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-23,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-24,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-25,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-26,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-27,47,1,47,500,2018-09,92.11999999999999,9,2018,train
2018-09-28,68,1,68,643,2018-09,228.10999999999999,9,2018,train
2018-09-29,0,0,0,0,2018-09,0.0,9,2018,train
2018-09-30,0,0,0,0,2018-09,0.0,9,2018,train
2018-10-01,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-02,1,1,1,3,2018-10,8.5,10,2018,train
2018-10-03,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-04,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-05,1,1,1,0,2018-10,12.75,10,2018,train
2018-10-06,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-07,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-08,1,1,1,2,2018-10,0.85,10,2018,train
2018-10-09,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-10,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-11,1,1,1,0,2018-10,4.95,10,2018,train
2018-10-12,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-13,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-14,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-15,4,1,4,27,2018-10,6.6,10,2018,train
2018-10-16,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-17,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-18,33,2,33,154,2018-10,443.13999999999993,10,2018,train
2018-10-19,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-20,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-21,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-22,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-23,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-24,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-25,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-26,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-27,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-28,0,0,0,0,2018-10,0.0,10,2018,train
2018-10-29,29,1,29,76,2018-10,76.55000000000001,10,2018,train
2018-10-30,33,2,33,58,2018-10,199.07999999999998,10,2018,train
2018-10-31,0,0,0,0,2018-10,0.0,10,2018,train
2018-11-01,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-02,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-03,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-04,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-05,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-06,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-07,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-08,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-09,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-10,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-11,45,1,45,390,2018-11,250.64999999999992,11,2018,train
2018-11-12,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-13,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-14,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-15,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-16,15,1,15,143,2018-11,88.75,11,2018,train
2018-11-17,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-18,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-19,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-20,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-21,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-22,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-23,37,1,37,333,2018-11,156.9,11,2018,train
2018-11-24,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-25,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-26,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-27,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-28,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-29,0,0,0,0,2018-11,0.0,11,2018,train
2018-11-30,0,0,0,0,2018-11,0.0,11,2018,train
2018-12-01,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-02,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-03,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-04,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-05,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-06,34,1,17,122,2018-12,321.28,12,2018,train
2018-12-07,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-08,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-09,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-10,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-11,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-12,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-13,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-14,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-15,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-16,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-17,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-18,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-19,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-20,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-21,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-22,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-23,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-24,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-25,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-26,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-27,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-28,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-29,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-30,0,0,0,0,2018-12,0.0,12,2018,train
2018-12-31,0,0,0,0,2018-12,0.0,12,2018,train
2019-01-01,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-02,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-03,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-04,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-05,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-06,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-07,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-08,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-09,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-10,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-11,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-12,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-13,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-14,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-15,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-16,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-17,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-18,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-19,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-20,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-21,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-22,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-23,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-24,30,1,30,205,2019-01,183.47999999999993,1,2019,train
2019-01-25,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-26,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-27,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-28,2,1,2,3,2019-01,15.25,1,2019,train
2019-01-29,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-30,0,0,0,0,2019-01,0.0,1,2019,train
2019-01-31,0,0,0,0,2019-01,0.0,1,2019,train
2019-02-01,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-02,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-03,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-04,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-05,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-06,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-07,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-08,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-09,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-10,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-11,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-12,10,1,10,113,2019-02,26.22,2,2019,train
2019-02-13,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-14,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-15,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-16,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-17,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-18,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-19,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-20,0,0,0,0,2019-02,0.0,2,2019,train
